Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Lengths,Bwd Packet Lengths,Flow Bytes/s,Flow Packets/s,Flow IATs,Last Seen,Fwd IATs,Bwd IATs,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Header Length,Bwd Header Length
172.16.65.153-255.255.255.255-0-0-UDP,172.16.65.153,0,255.255.255.255,0,UDP,1747585560.1492906,0.0,1,0,309,0,[309],[],309,1,[0.0],1747585560.1492906,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
74.125.130.188-172.16.73.109-5228-50587-TCP,74.125.130.188,5228,172.16.73.109,50587,TCP,1747585560.262159,0.0,1,0,66,0,[66],[],66,1,[0.0],1747585560.262159,[0.0],[],0,0,0,0,0,0,0,0,1,0,32,0
172.16.72.148-224.0.0.251-0-0-UDP,172.16.72.148,0,224.0.0.251,0,UDP,1747585560.710296,0.0,1,0,168,0,[168],[],168,1,[0.0],1747585560.710296,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.118-255.255.255.255-0-0-UDP,172.16.65.118,0,255.255.255.255,0,UDP,1747585561.9454162,0.0,1,0,864,0,[864],[],864,1,[0.0],1747585561.9454162,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.106-172.16.255.255-0-0-UDP,172.16.65.106,0,172.16.255.255,0,UDP,1747585562.2852242,0.0,1,0,376,0,[376],[],376,1,[0.0],1747585562.2852242,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.72-239.255.255.250-0-0-UDP,172.16.73.72,0,239.255.255.250,0,UDP,1747585562.3970594,111998.7964630127,2,0,358,0,"[179, 179]",[],358,2,"[0.0, 0.1119987964630127]",1747585562.5090582,"[0.0, 0.1119987964630127]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.116-255.255.255.255-0-0-UDP,172.16.65.116,0,255.255.255.255,0,UDP,1747585562.7342775,0.0,1,0,864,0,[864],[],864,1,[0.0],1747585562.7342775,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.208-224.0.0.251-0-0-UDP,172.16.73.208,0,224.0.0.251,0,UDP,1747585550.5649612,16321062.088012695,11,0,1445,0,"[82, 82, 82, 82, 127, 127, 135, 143, 193, 135, 257]",[],1445,11,"[0.0, 0.1127777099609375, 0.2254505157470703, 0.11092114448547363, 6.669285297393799, 0.8988289833068848, 0.672950029373169, 0.446307897567749, 0.11100053787231445, 3.4809162616729736, 3.592623710632324]",1747585566.8860233,"[0.0, 0.1127777099609375, 0.2254505157470703, 0.11092114448547363, 6.669285297393799, 0.8988289833068848, 0.672950029373169, 0.446307897567749, 0.11100053787231445, 3.4809162616729736, 3.592623710632324]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.24-239.255.255.250-0-0-UDP,172.16.73.24,0,239.255.255.250,0,UDP,1747585558.0177894,8078820.705413818,3,0,651,0,"[217, 217, 217]",[],651,3,"[0.0, 3.2545411586761475, 4.824279546737671]",1747585566.09661,"[0.0, 3.2545411586761475, 4.824279546737671]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.133-224.0.0.251-0-0-UDP,172.16.71.133,0,224.0.0.251,0,UDP,1747585558.3559883,7853116.035461426,3,0,456,0,"[152, 152, 152]",[],456,3,"[0.0, 3.029292345046997, 4.823823690414429]",1747585566.2091043,"[0.0, 3.029292345046997, 4.823823690414429]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.54-172.16.255.255-0-0-UDP,172.16.71.54,0,172.16.255.255,0,UDP,1747585559.0305834,5608778.953552246,3,0,276,0,"[92, 92, 92]",[],276,3,"[0.0, 2.128804922103882, 3.4799740314483643]",1747585564.6393623,"[0.0, 2.128804922103882, 3.4799740314483643]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.208-239.255.255.250-0-0-UDP,172.16.73.208,0,239.255.255.250,0,UDP,1747585559.3645322,3706101.179122925,3,0,537,0,"[179, 179, 179]",[],537,3,"[0.0, 2.6922128200531006, 1.0138883590698242]",1747585563.0706334,"[0.0, 2.6922128200531006, 1.0138883590698242]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.6-224.0.0.251-0-0-UDP,172.16.72.6,0,224.0.0.251,0,UDP,1747585559.588682,4040431.7378997803,2,0,206,0,"[103, 103]",[],206,2,"[0.0, 4.04043173789978]",1747585563.6291137,"[0.0, 4.04043173789978]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.229-224.0.0.251-0-0-UDP,172.16.73.229,0,224.0.0.251,0,UDP,1747585559.9246154,7184832.0960998535,2,0,174,0,"[87, 87]",[],174,2,"[0.0, 7.1848320960998535]",1747585567.1094475,"[0.0, 7.1848320960998535]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.229-239.255.255.250-0-0-UDP,172.16.73.229,0,239.255.255.250,0,UDP,1747585560.0364692,7185708.999633789,2,0,334,0,"[167, 167]",[],334,2,"[0.0, 7.185708999633789]",1747585567.2221782,"[0.0, 7.185708999633789]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.179-224.0.0.251-0-0-UDP,172.16.72.179,0,224.0.0.251,0,UDP,1747585560.37569,3926537.036895752,6,0,1113,0,"[256, 93, 93, 93, 321, 257]",[],1113,6,"[0.0, 0.1114966869354248, 1.2336900234222412, 1.125211477279663, 1.3443472385406494, 0.11179161071777344]",1747585564.302227,"[0.0, 0.1114966869354248, 1.2336900234222412, 1.125211477279663, 1.3443472385406494, 0.11179161071777344]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.178-224.0.0.251-0-0-UDP,172.16.72.178,0,224.0.0.251,0,UDP,1747585560.6004708,3927781.581878662,6,0,1113,0,"[256, 93, 93, 93, 321, 257]",[],1113,6,"[0.0, 0.22006869316101074, 1.011728048324585, 1.125598430633545, 1.4577600955963135, 0.11262631416320801]",1747585564.5282524,"[0.0, 0.22006869316101074, 1.011728048324585, 1.125598430633545, 1.4577600955963135, 0.11262631416320801]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.101-224.0.0.251-0-0-UDP,172.16.72.101,0,224.0.0.251,0,UDP,1747585560.9332964,3930273.5328674316,6,0,1047,0,"[234, 93, 93, 93, 299, 235]",[],1047,6,"[0.0, 0.11214780807495117, 1.1272358894348145, 1.2324917316436768, 1.3459126949310303, 0.11248540878295898]",1747585564.86357,"[0.0, 0.11214780807495117, 1.1272358894348145, 1.2324917316436768, 1.3459126949310303, 0.11248540878295898]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.93-224.0.0.251-0-0-UDP,172.16.73.93,0,224.0.0.251,0,UDP,1747585561.497262,3702819.347381592,6,0,1179,0,"[278, 93, 93, 93, 343, 279]",[],1179,6,"[0.0, 0.11101818084716797, 1.0126585960388184, 1.2322192192077637, 1.2348511219024658, 0.11207222938537598]",1747585565.2000813,"[0.0, 0.11101818084716797, 1.0126585960388184, 1.2322192192077637, 1.2348511219024658, 0.11207222938537598]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.57-172.16.255.255-0-0-UDP,172.16.72.57,0,172.16.255.255,0,UDP,1747585563.181819,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585563.181819,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.82.136-224.0.0.251-0-0-UDP,172.16.82.136,0,224.0.0.251,0,UDP,1747585563.5164363,0.0,1,0,119,0,[119],[],119,1,[0.0],1747585563.5164363,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.63.29-224.0.0.251-0-0-UDP,172.16.63.29,0,224.0.0.251,0,UDP,1747585563.743673,0.0,1,0,265,0,[265],[],265,1,[0.0],1747585563.743673,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.208-224.0.0.252-0-0-UDP,172.16.73.208,0,224.0.0.252,0,UDP,1747585563.9659534,2020162.582397461,2,0,142,0,"[71, 71]",[],142,2,"[0.0, 2.020162582397461]",1747585565.986116,"[0.0, 2.020162582397461]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.76.34-224.0.0.251-0-0-UDP,172.16.76.34,0,224.0.0.251,0,UDP,1747585564.078306,0.0,1,0,96,0,[96],[],96,1,[0.0],1747585564.078306,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.59-172.16.255.255-0-0-UDP,172.16.72.59,0,172.16.255.255,0,UDP,1747585564.9747107,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585564.9747107,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.126-172.16.255.255-0-0-UDP,172.16.71.126,0,172.16.255.255,0,UDP,1747585565.3116329,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585565.3116329,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.185-239.255.255.250-0-0-UDP,172.16.73.185,0,239.255.255.250,0,UDP,1747585565.4235315,0.0,1,0,143,0,[143],[],143,1,[0.0],1747585565.4235315,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.119-224.0.0.251-0-0-UDP,172.16.73.119,0,224.0.0.251,0,UDP,1747585565.534953,338056.5643310547,4,0,328,0,"[82, 82, 82, 82]",[],328,4,"[0.0, 0.11314010620117188, 0.11189889907836914, 0.11301755905151367]",1747585565.8730097,"[0.0, 0.11314010620117188, 0.11189889907836914, 0.11301755905151367]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.207-239.255.255.250-0-0-UDP,172.16.71.207,0,239.255.255.250,0,UDP,1747585566.3216014,0.0,1,0,212,0,[212],[],212,1,[0.0],1747585566.3216014,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.77.91-172.16.255.255-0-0-UDP,172.16.77.91,0,172.16.255.255,0,UDP,1747585566.4351213,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585566.4351213,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.34-224.0.0.251-0-0-UDP,172.16.72.34,0,224.0.0.251,0,UDP,1747585566.5475352,0.0,1,0,119,0,[119],[],119,1,[0.0],1747585566.5475352,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.82.63-239.255.255.250-0-0-UDP,172.16.82.63,0,239.255.255.250,0,UDP,1747585566.6607416,0.0,1,0,215,0,[215],[],215,1,[0.0],1747585566.6607416,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.123-255.255.255.255-0-0-UDP,172.16.65.123,0,255.255.255.255,0,UDP,1747585566.771929,0.0,1,0,913,0,[913],[],913,1,[0.0],1747585566.771929,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.75.200-172.16.255.255-0-0-UDP,172.16.75.200,0,172.16.255.255,0,UDP,1747585566.99724,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585566.99724,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.114-255.255.255.255-0-0-UDP,172.16.65.114,0,255.255.255.255,0,UDP,1747585567.3342986,0.0,1,0,864,0,[864],[],864,1,[0.0],1747585567.3342986,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.121-255.255.255.255-0-0-UDP,172.16.65.121,0,255.255.255.255,0,UDP,1747585567.4468162,0.0,1,0,863,0,[863],[],863,1,[0.0],1747585567.4468162,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.125-255.255.255.255-0-0-UDP,172.16.65.125,0,255.255.255.255,0,UDP,1747585567.5596762,0.0,1,0,913,0,[913],[],913,1,[0.0],1747585567.5596762,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.237-224.0.0.251-0-0-UDP,172.16.73.237,0,224.0.0.251,0,UDP,1747585600.838043,443649.7688293457,2,0,513,0,"[287, 226]",[],513,2,"[0.0, 0.4436497688293457]",1747585601.2816927,"[0.0, 0.4436497688293457]",[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.1-224.0.0.252-0-0-PROTO-2,192.168.1.1,0,224.0.0.252,0,PROTO-2,1747585601.2846696,2080292.2248840332,29,0,1740,0,"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",[],1740,29,"[0.0, 0.005528450012207031, 0.003284454345703125, 0.0017843246459960938, 0.003348827362060547, 0.006064891815185547, 0.0028841495513916016, 0.003233194351196289, 0.002429962158203125, 0.0050907135009765625, 0.0026929378509521484, 0.7696750164031982, 0.002719879150390625, 0.004212141036987305, 0.0049343109130859375, 0.003960371017456055, 0.0067064762115478516, 0.004014253616333008, 1.1999070644378662, 0.003662109375, 0.0060808658599853516, 0.004196643829345703, 0.004044771194458008, 0.004256010055541992, 0.006287097930908203, 0.005702972412109375, 0.004218339920043945, 0.0024564266204833984, 0.006915569305419922]",1747585603.3649619,"[0.0, 0.005528450012207031, 0.003284454345703125, 0.0017843246459960938, 0.003348827362060547, 0.006064891815185547, 0.0028841495513916016, 0.003233194351196289, 0.002429962158203125, 0.0050907135009765625, 0.0026929378509521484, 0.7696750164031982, 0.002719879150390625, 0.004212141036987305, 0.0049343109130859375, 0.003960371017456055, 0.0067064762115478516, 0.004014253616333008, 1.1999070644378662, 0.003662109375, 0.0060808658599853516, 0.004196643829345703, 0.004044771194458008, 0.004256010055541992, 0.006287097930908203, 0.005702972412109375, 0.004218339920043945, 0.0024564266204833984, 0.006915569305419922]",[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.1-224.0.0.1-0-0-PROTO-2,192.168.1.1,0,224.0.0.1,0,PROTO-2,1747585601.2854786,2082127.0942687988,99,0,5940,0,"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",[],5940,99,"[0.0, 0.0006613731384277344, 0.0033805370330810547, 0.002299785614013672, 0.0009174346923828125, 0.0014126300811767578, 0.0005824565887451172, 0.001338958740234375, 0.0007617473602294922, 0.002635955810546875, 0.0008854866027832031, 0.0008380413055419922, 0.0022804737091064453, 0.0018777847290039062, 0.0008053779602050781, 0.000827789306640625, 0.0013885498046875, 0.00083160400390625, 0.0008091926574707031, 0.0023047924041748047, 0.0017404556274414062, 0.0008666515350341797, 0.000820159912109375, 0.0008337497711181641, 0.0008401870727539062, 0.0018987655639648438, 0.0008978843688964844, 0.0016808509826660156, 0.0008473396301269531, 0.0008149147033691406, 0.0008385181427001953, 0.4463334083557129, 0.0016701221466064453, 0.0007674694061279297, 0.0028808116912841797, 0.0012407302856445312, 0.0013458728790283203, 0.0016014575958251953, 0.004067659378051758, 0.0008139610290527344, 0.0008687973022460938, 0.0007257461547851562, 0.0013670921325683594, 0.001527547836303711, 0.0009000301361083984, 0.0028569698333740234, 0.0008640289306640625, 0.0017311573028564453, 0.29613780975341797, 0.002632617950439453, 0.0016672611236572266, 0.002485036849975586, 0.0012989044189453125, 0.0012607574462890625, 0.0024538040161132812, 0.0013129711151123047, 0.002586841583251953, 0.0012905597686767578, 0.001529693603515625, 0.0013043880462646484, 0.002684354782104492, 0.001348733901977539, 0.002519369125366211, 0.0011420249938964844, 0.0010700225830078125, 0.0011162757873535156, 0.0010776519775390625, 0.0011508464813232422, 0.0008974075317382812, 0.0009245872497558594, 0.0009026527404785156, 0.001276254653930664, 1.1912624835968018, 0.002962350845336914, 0.0013549327850341797, 0.00201416015625, 0.0025475025177001953, 0.0043103694915771484, 0.0012254714965820312, 0.0028104782104492188, 0.0013189315795898438, 0.002671957015991211, 0.0013003349304199219, 0.001291036605834961, 0.0013234615325927734, 0.002356290817260742, 0.0011761188507080078, 0.001129150390625, 0.0012052059173583984, 0.002066373825073242, 0.0010530948638916016, 0.0010330677032470703, 0.0023469924926757812, 0.002496004104614258, 0.0011081695556640625, 0.0010797977447509766, 0.0010371208190917969, 0.003963470458984375, 0.0011296272277832031]",1747585603.3676057,"[0.0, 0.0006613731384277344, 0.0033805370330810547, 0.002299785614013672, 0.0009174346923828125, 0.0014126300811767578, 0.0005824565887451172, 0.001338958740234375, 0.0007617473602294922, 0.002635955810546875, 0.0008854866027832031, 0.0008380413055419922, 0.0022804737091064453, 0.0018777847290039062, 0.0008053779602050781, 0.000827789306640625, 0.0013885498046875, 0.00083160400390625, 0.0008091926574707031, 0.0023047924041748047, 0.0017404556274414062, 0.0008666515350341797, 0.000820159912109375, 0.0008337497711181641, 0.0008401870727539062, 0.0018987655639648438, 0.0008978843688964844, 0.0016808509826660156, 0.0008473396301269531, 0.0008149147033691406, 0.0008385181427001953, 0.4463334083557129, 0.0016701221466064453, 0.0007674694061279297, 0.0028808116912841797, 0.0012407302856445312, 0.0013458728790283203, 0.0016014575958251953, 0.004067659378051758, 0.0008139610290527344, 0.0008687973022460938, 0.0007257461547851562, 0.0013670921325683594, 0.001527547836303711, 0.0009000301361083984, 0.0028569698333740234, 0.0008640289306640625, 0.0017311573028564453, 0.29613780975341797, 0.002632617950439453, 0.0016672611236572266, 0.002485036849975586, 0.0012989044189453125, 0.0012607574462890625, 0.0024538040161132812, 0.0013129711151123047, 0.002586841583251953, 0.0012905597686767578, 0.001529693603515625, 0.0013043880462646484, 0.002684354782104492, 0.001348733901977539, 0.002519369125366211, 0.0011420249938964844, 0.0010700225830078125, 0.0011162757873535156, 0.0010776519775390625, 0.0011508464813232422, 0.0008974075317382812, 0.0009245872497558594, 0.0009026527404785156, 0.001276254653930664, 1.1912624835968018, 0.002962350845336914, 0.0013549327850341797, 0.00201416015625, 0.0025475025177001953, 0.0043103694915771484, 0.0012254714965820312, 0.0028104782104492188, 0.0013189315795898438, 0.002671957015991211, 0.0013003349304199219, 0.001291036605834961, 0.0013234615325927734, 0.002356290817260742, 0.0011761188507080078, 0.001129150390625, 0.0012052059173583984, 0.002066373825073242, 0.0010530948638916016, 0.0010330677032470703, 0.0023469924926757812, 0.002496004104614258, 0.0011081695556640625, 0.0010797977447509766, 0.0010371208190917969, 0.003963470458984375, 0.0011296272277832031]",[],0,0,0,0,0,0,0,0,0,0,0,0
15.197.210.208-172.16.73.109-5222-50566-TCP,15.197.210.208,5222,172.16.73.109,50566,TCP,1747585601.3258076,20642.28057861328,7,0,5699,0,"[1514, 85, 1514, 94, 1514, 918, 60]",[],5699,7,"[0.0, 0.0012443065643310547, 0.0012273788452148438, 0.0010581016540527344, 0.0010981559753417969, 0.0009882450103759766, 0.015026092529296875]",1747585601.3464499,"[0.0, 0.0012443065643310547, 0.0012273788452148438, 0.0010581016540527344, 0.0010981559753417969, 0.0009882450103759766, 0.015026092529296875]",[],3,0,0,0,0,0,0,3,7,0,140,0
172.16.73.109-15.197.210.208-50566-5222-TCP,172.16.73.109,50566,15.197.210.208,5222,TCP,1747585601.3325915,680.9234619140625,2,0,165,0,"[54, 111]",[],165,2,"[0.0, 0.0006809234619140625]",1747585601.3332725,"[0.0, 0.0006809234619140625]",[],1,0,0,0,0,0,0,1,2,0,40,0
172.16.72.6-224.0.0.251-0-0-UDP,172.16.72.6,0,224.0.0.251,0,UDP,1747585601.3374972,0.0,1,0,103,0,[103],[],103,1,[0.0],1747585601.3374972,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.214-172.16.255.255-0-0-UDP,172.16.72.214,0,172.16.255.255,0,UDP,1747585601.3396926,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585601.3396926,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.72-172.16.255.255-0-0-UDP,172.16.73.72,0,172.16.255.255,0,UDP,1747585601.341582,1054791.4505004883,9,0,990,0,"[110, 110, 110, 110, 110, 110, 110, 110, 110]",[],990,9,"[0.0, 0.0009980201721191406, 0.0020215511322021484, 0.4217076301574707, 0.0009012222290039062, 0.0010483264923095703, 0.6245431900024414, 0.0018253326416015625, 0.0017461776733398438]",1747585602.3963735,"[0.0, 0.0009980201721191406, 0.0020215511322021484, 0.4217076301574707, 0.0009012222290039062, 0.0010483264923095703, 0.6245431900024414, 0.0018253326416015625, 0.0017461776733398438]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.102-224.0.0.252-0-0-PROTO-2,172.16.73.102,0,224.0.0.252,0,PROTO-2,1747585601.3455205,0.0,1,0,46,0,[46],[],46,1,[0.0],1747585601.3455205,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.143-239.255.255.250-0-0-UDP,172.16.71.143,0,239.255.255.250,0,UDP,1747585601.349589,2257463.216781616,4,0,682,0,"[171, 170, 171, 170]",[],682,4,"[0.0, 0.11017155647277832, 1.849674940109253, 0.29761672019958496]",1747585603.6070523,"[0.0, 0.11017155647277832, 1.849674940109253, 0.29761672019958496]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.243-172.16.255.255-0-0-UDP,172.16.83.243,0,172.16.255.255,0,UDP,1747585601.4571545,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585601.4571545,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.229-172.16.255.255-0-0-UDP,172.16.71.229,0,172.16.255.255,0,UDP,1747585601.4587138,0.0,1,0,86,0,[86],[],86,1,[0.0],1747585601.4587138,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.6-224.0.0.251-0-0-UDP,172.16.65.6,0,224.0.0.251,0,UDP,1747585601.461031,0.0,1,0,361,0,[361],[],361,1,[0.0],1747585601.461031,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.146-255.255.255.255-0-0-UDP,172.16.65.146,0,255.255.255.255,0,UDP,1747585601.4621143,0.0,1,0,135,0,[135],[],135,1,[0.0],1747585601.4621143,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.248-172.16.255.255-0-0-UDP,172.16.83.248,0,172.16.255.255,0,UDP,1747585601.7652256,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585601.7652256,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.83.137-239.255.255.250-0-0-UDP,172.16.83.137,0,239.255.255.250,0,UDP,1747585601.769096,0.0,1,0,698,0,[698],[],698,1,[0.0],1747585601.769096,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.1-224.0.0.251-0-0-PROTO-2,192.168.1.1,0,224.0.0.251,0,PROTO-2,1747585601.7700527,28186.798095703125,21,0,1260,0,"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",[],1260,21,"[0.0, 0.0014870166778564453, 0.002294778823852539, 0.0007827281951904297, 0.0006611347198486328, 0.0027518272399902344, 0.0014050006866455078, 0.0014917850494384766, 0.0007503032684326172, 0.0006093978881835938, 0.0008296966552734375, 0.004180192947387695, 0.0014576911926269531, 0.002471446990966797, 0.0006330013275146484, 0.0007884502410888672, 0.0022094249725341797, 0.0005488395690917969, 0.0013909339904785156, 0.0007205009460449219, 0.0007226467132568359]",1747585601.7982395,"[0.0, 0.0014870166778564453, 0.002294778823852539, 0.0007827281951904297, 0.0006611347198486328, 0.0027518272399902344, 0.0014050006866455078, 0.0014917850494384766, 0.0007503032684326172, 0.0006093978881835938, 0.0008296966552734375, 0.004180192947387695, 0.0014576911926269531, 0.002471446990966797, 0.0006330013275146484, 0.0007884502410888672, 0.0022094249725341797, 0.0005488395690917969, 0.0013909339904785156, 0.0007205009460449219, 0.0007226467132568359]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.109-224.0.0.251-0-0-PROTO-2,172.16.73.109,0,224.0.0.251,0,PROTO-2,1747585601.9139042,2696.2757110595703,2,0,82,0,"[46, 36]",[],82,2,"[0.0, 0.0026962757110595703]",1747585601.9166005,"[0.0, 0.0026962757110595703]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.71.143-224.0.0.251-0-0-UDP,172.16.71.143,0,224.0.0.251,0,UDP,1747585602.0817304,0.0,1,0,1137,0,[1137],[],1137,1,[0.0],1747585602.0817304,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.84.16-172.16.255.255-0-0-UDP,172.16.84.16,0,172.16.255.255,0,UDP,1747585602.3862078,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585602.3862078,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.74.40-172.16.255.255-0-0-UDP,172.16.74.40,0,172.16.255.255,0,UDP,1747585602.3903265,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585602.3903265,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.109-224.0.0.252-0-0-PROTO-2,172.16.73.109,0,224.0.0.252,0,PROTO-2,1747585602.424278,990607.500076294,3,0,128,0,"[46, 36, 46]",[],128,3,"[0.0, 0.22375822067260742, 0.7668492794036865]",1747585603.4148855,"[0.0, 0.22375822067260742, 0.7668492794036865]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.242-172.16.255.255-0-0-UDP,172.16.73.242,0,172.16.255.255,0,UDP,1747585602.7612448,1971570.4917907715,9,0,990,0,"[110, 110, 110, 110, 110, 110, 110, 110, 110]",[],990,9,"[0.0, 0.002402782440185547, 0.0015573501586914062, 0.5478830337524414, 0.001234292984008789, 0.0013284683227539062, 1.1888768672943115, 0.11597299575805664, 0.11231470108032227]",1747585604.7328153,"[0.0, 0.002402782440185547, 0.0015573501586914062, 0.5478830337524414, 0.001234292984008789, 0.0013284683227539062, 1.1888768672943115, 0.11597299575805664, 0.11231470108032227]",[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.72.72-172.16.255.255-0-0-UDP,172.16.72.72,0,172.16.255.255,0,UDP,1747585602.7668612,0.0,1,0,594,0,[594],[],594,1,[0.0],1747585602.7668612,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.65.112-255.255.255.255-0-0-UDP,172.16.65.112,0,255.255.255.255,0,UDP,1747585602.9942267,0.0,1,0,864,0,[864],[],864,1,[0.0],1747585602.9942267,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.73.109-74.125.130.188-50587-5228-TCP,172.16.73.109,50587,74.125.130.188,5228,TCP,1747585603.2592604,0.0,1,0,55,0,[55],[],55,1,[0.0],1747585603.2592604,[0.0],[],0,0,0,0,0,0,0,0,1,0,20,0
172.16.71.5-224.0.0.251-0-0-UDP,172.16.71.5,0,224.0.0.251,0,UDP,1747585603.3000512,0.0,1,0,87,0,[87],[],87,1,[0.0],1747585603.3000512,[0.0],[],0,0,0,0,0,0,0,0,0,0,0,0
172.16.66.81-239.255.255.250-0-0-UDP,172.16.66.81,0,239.255.255.250,0,UDP,1747585603.302874,2397.0603942871094,2,0,1674,0,"[829, 845]",[],1674,2,"[0.0, 0.0023970603942871094]",1747585603.3052711,"[0.0, 0.0023970603942871094]",[],0,0,0,0,0,0,0,0,0,0,0,0
